SaleID,price
200255,7707.043850576813
200256,2887.535392390233
200257,8650.005674901282
200258,3521.135602385941
200259,8116.392443420482
200260,1482.9014683771575
200261,3902.43191939949
200262,2767.207949656634
200263,8928.275127745754
200264,7177.451986638464
200265,5814.924539950026
200266,1434.2288021527045
200267,14944.676415679633
200268,7493.717114666474
200269,3729.896733462082
200270,9280.39057376317
200271,3036.289728762148
200272,2943.9272108478376
200273,17251.7393913798
200274,480.2866155709074
200275,13983.113847495191
200276,1905.596449953485
200277,3172.804014769451
200278,1806.8816226814604
200279,8294.14825340878
200280,3218.1677683120142
200281,799.3434717996215
200282,12242.993094656218
200283,6642.152980105062
200284,407.6666472297355
200285,5005.321673244433
200286,3625.512301074331
200287,12102.874968183334
200288,11998.232006862176
200289,2908.5928777373592
200290,6650.236118163432
200291,11492.6482263344
200292,2183.8921538517043
200293,8811.977492783213
200294,5946.416826723988
200295,2090.2376406230246
200296,2868.935126694057
200297,7401.538249024882
200298,1348.6521119329243
200299,4948.693821451093
200300,5205.605780723815
200301,5966.017512030092
200302,1519.0791474236903
200303,6506.233778040668
200304,2240.8212771263215
200305,4123.045997726615
200306,1618.0522301943925
200307,14355.63790679248
200308,1451.6540858891763
200309,1241.8167532325488
200310,1056.614488701874
200311,1265.0230856581327
200312,11539.508783445703
200313,1643.318732324106
200314,4176.133610026878
200315,1142.7876823437807
200316,41278.76241966205
200317,2579.4751032452727
200318,434.46127482899004
200319,10230.20261703065
200320,3128.7374679731774
200321,30535.478144344594
200322,17644.57962929325
200323,1557.766475987888
200324,25492.858726367493
200325,5726.394270074894
200326,2485.8076137340713
200327,26522.565799350126
200328,648.6598122099401
200329,8194.150356254506
200330,1845.433162825264
200331,1460.297702452833
200332,13002.506613923428
200333,1288.8005217505877
200334,558.1148919428474
200335,1503.9746293711776
200336,1474.9604619400322
200337,1028.9081673469605
200338,1911.0103936774315
200339,13839.231622164554
200340,28192.796414399898
200341,2755.6249482781136
200342,6328.510342236544
200343,1783.768417975645
200344,5342.931617971536
200345,6744.917686067396
200346,1197.3187293690376
200347,11385.182467532539
200348,9946.179561625451
200349,785.8895881184122
200350,11885.548015129554
200351,2327.732900897226
200352,699.2414024985146
200353,1707.7204618189578
200354,3600.0029418795953
200355,600.5668724789468
200356,4816.271475187385
200357,2279.162510120516
200358,2950.847876031755
200359,9748.680643457255
200360,16268.345052681525
200361,1686.0092339533967
200362,2025.9218125365132
200363,1496.874014647967
200364,7436.587170610937
200365,9590.536469167107
200366,1002.3595407782507
200367,7188.118037032858
200368,6056.14803731665
200369,5489.435421809078
200370,1061.0257582234306
200371,9741.568438241064
200372,926.7023185072885
200373,1248.8670032692473
200374,934.3085600218946
200375,1256.6972544251316
200376,2727.289692918056
200377,1907.285952729672
200378,1572.8225009749087
200379,2171.976595497883
200380,771.3171574781438
200381,4099.049156703775
200382,33498.66979850197
200383,2387.667625776991
200384,2478.0593915743993
200385,799.684148286719
200386,1295.1457739679624
200387,4294.882173385967
200388,7007.579484681618
200389,7541.159162835215
200390,339.23887426921254
200391,3530.4159193920086
200392,1051.609053089737
200393,2892.662403464822
200394,4896.065274326305
200395,337.0593459757023
200396,3268.104708155492
200397,947.0662910218191
200398,2111.087538417139
200399,760.3395093481175
200400,2134.7384965975634
200401,4929.546683303718
200402,1514.4478017904114
200403,3899.8999764854125
200404,752.4873900526411
200405,751.1243705922875
200406,2242.806791472529
200407,1432.6436090968814
200408,7040.768462036016
200409,10748.271442270034
200410,8228.195027467606
200411,1476.7089611364956
200412,20997.132737123306
200413,11178.883061869023
200414,4688.64075150237
200415,9035.722782930734
200416,8204.023049640547
200417,1863.1279876257486
200418,1141.5831682434932
200419,18799.42557446868
200420,19348.11655648769
200421,1307.169291798503
200422,1492.5885993854322
200423,1095.3579681775482
200424,51834.451370585775
200425,8755.757256890882
200426,3726.908227175653
200427,18234.567845735404
200428,1653.3407333573377
200429,5115.538584629043
200430,5853.4938195573895
200431,2834.802810728136
200432,3910.8218597085106
200433,16657.508952015913
200434,767.7904834739363
200435,5056.209112895216
200436,10277.990029036795
200437,793.2442765605828
200438,152.03125926849862
200439,1227.3957491459912
200440,1293.20711008681
200441,1334.6786709234125
200442,1291.3256297205858
200443,6304.595499881096
200444,1322.5378690894495
200445,3016.4094216926565
200446,3648.867128977797
200447,7110.055705079274
200448,13921.829134765228
200449,1114.9938141445648
200450,2625.2388282673833
200451,1078.7772851891243
200452,2985.4856631082057
200453,3158.006897463
200454,959.6182997650675
200455,8166.545204948451
200456,1156.3955042139087
200457,1334.0234440772072
200458,782.6197815774785
200459,4107.713887821523
200460,3000.8914930769783
200461,3830.9942424361507
200462,5937.272614171398
200463,8071.214707778227
200464,1136.6834137729884
200465,9961.532460180988
200466,2124.858929553368
200467,2862.3991737583365
200468,2127.7445848971006
200469,313.43310856932976
200470,9589.404990372419
200471,349.2360017693567
200472,8023.953623665701
200473,49866.25619991358
200474,1713.3905329797317
200475,3871.8017240045124
200476,12726.516474552218
200477,5212.31352192082
200478,5245.940223210009
200479,1217.2734864066142
200480,6508.507598497605
200481,1569.6388763434145
200482,1490.0585601116097
200483,2683.076421115233
200484,2326.741265071618
200485,4734.373612985171
200486,5499.171487936908
200487,9417.105035605502
200488,1043.0864031394979
200489,5605.805225108422
200490,9413.164047123133
200491,8937.819549584325
200492,17856.837029106133
200493,134.14747260643867
200494,2417.7164002678314
200495,5589.905374195617
200496,358.15901028959445
200497,572.814020282281
200498,17425.38368604935
200499,718.0159749773097
200500,6005.442559925221
200501,4149.266020865899
200502,1962.7565630585866
200503,386.8466617108359
200504,2629.057477295106
200505,5729.122450281444
200506,122.13814314075867
200507,3328.1079198939346
200508,1964.5284179914079
200509,1252.532123029797
200510,8651.676211460512
200511,9971.896681873623
200512,24818.572867352606
200513,15479.99239742328
200514,12637.024619803873
200515,665.7301452973924
200516,22610.17694987475
200517,8502.802843304918
200518,2442.455413500646
200519,13966.655094870499
200520,2183.737940358813
200521,24972.954304283794
200522,125.39656015805875
200523,4001.2091682242994
200524,8289.24776132716
200525,472.48024221430114
200526,286.1717578189614
200527,3489.433324366155
200528,3760.833350357553
200529,664.7599886811408
200530,8016.668691566406
200531,14648.49237472273
200532,1266.4169080536155
200533,19710.76360508381
200534,1183.1128052466904
200535,276.8476221703506
200536,1038.6813254194392
200537,934.8700475561678
200538,3247.343895108276
200539,6860.810152472258
200540,2805.395801348542
200541,2893.883045621534
200542,2461.540188840054
200543,4014.031105345035
200544,523.2960236652976
200545,3477.9406434234807
200546,5898.268300936062
200547,4340.500641168291
200548,4393.969425307758
200549,15211.871012349873
200550,19342.716444059854
200551,354.1919974537568
200552,11265.213691232966
200553,207.65537979481215
200554,11904.706164362464
200555,2177.7529405313053
200556,4432.5144504488435
200557,12002.620898507585
200558,6284.824124212791
200559,1234.3946038592128
200560,2488.6364349289825
200561,4131.621484908401
200562,20068.462551200995
200563,6005.092990742307
200564,10249.192335821039
200565,26165.739699724025
200566,8311.611728412314
200567,1921.1361568417253
200568,8334.194822973768
200569,249.54253878870966
200570,1807.6380740727247
200571,3746.710799665051
200572,10709.636842365784
200573,16569.533279653806
200574,899.8266540356396
200575,1468.6831052222424
200576,957.685783326133
200577,824.796709296612
200578,20968.52805987691
200579,279.0761478266857
200580,5771.178095003256
200581,1559.935408445097
200582,6260.117467845323
200583,1178.3417552654341
200584,17907.892307025882
200585,6785.170199328525
200586,4203.709914837561
200587,1425.0800570315012
200588,3798.332449033472
200589,2439.9599993425845
200590,129.873533865339
200591,11378.664716059158
200592,3923.2722759118856
200593,10120.357826317282
200594,9471.61916615721
200595,606.6476855935791
200596,4303.221314749154
200597,20875.027145701788
200598,11650.64511540321
200599,3534.7936042723018
200600,7036.740512122791
200601,9194.356638127818
200602,9716.08664813925
200603,30374.632876633434
200604,10029.868758377926
200605,1394.935746387386
200606,4512.439952841669
200607,7702.001722233316
200608,9189.40433837313
200609,434.75404646764036
200610,7881.151171251775
200611,12321.76867937144
200612,10612.782712936614
200613,1089.008274359353
200614,596.4730336659015
200615,1086.868770950879
200616,2907.02299522927
200617,1633.0210822394508
200618,3649.5081999701542
200619,233.07885357304906
200620,2958.6600009245285
200621,10387.192728831222
200622,4773.683165103566
200623,17273.397353581793
200624,910.8108014566486
200625,778.8894360806912
200626,2749.148572201594
200627,6023.534059226285
200628,4998.610990118114
200629,7655.175066041904
200630,1974.4783500739197
200631,13257.302532744421
200632,1575.8897001878752
200633,4889.577844909416
200634,2189.4342594428667
200635,4681.214149261143
200636,18424.560654250876
200637,17896.29198145626
200638,1586.2228351146696
200639,2017.7014707366354
200640,1248.5386128855014
200641,2655.3253707974377
200642,1027.9911066611965
200643,7122.263461558345
200644,21449.956229509167
200645,2516.9080287720194
200646,7521.375328742511
200647,9802.764116481287
200648,188.00509515670726
200649,6225.735314224919
200650,5653.714427706699
200651,4928.113038205874
200652,557.8346012849191
200653,6421.0623484345715
200654,2731.5681731016207
200655,13575.023723237373
200656,1624.9695289618003
200657,4638.166689060439
200658,8170.802069403984
200659,3148.0073888814545
200660,6403.436199995388
200661,8993.329639849308
200662,2078.5221692392147
200663,1484.7306870654688
200664,1834.0200549025756
200665,5699.878446827043
200666,2070.4347872131575
200667,11835.610810167758
200668,19830.06824659998
200669,1515.8144390429525
200670,8599.678668368157
200671,1169.3703561716554
200672,1016.9325513380242
200673,13938.698150908689
200674,6241.844083668648
200675,5784.620021067783
200676,5169.877476154922
200677,9315.353347563834
200678,2191.310640522883
200679,2074.4738900086368
200680,5804.6186053675
200681,2564.7916965646027
200682,3163.8401638678915
200683,-0.33054620826707704
200684,338.1282537439512
200685,1362.8579181079524
200686,3087.958196932234
200687,2992.1069444548134
200688,726.6759676829324
200689,10801.172490133922
200690,1658.89227316216
200691,6658.197031678513
200692,3498.5836532239005
200693,6864.12937447676
200694,287.02925813215336
200695,286.13358940468237
200696,7365.046769680507
200697,4015.4606058871505
200698,29135.425372706926
200699,563.7663411207313
200700,1818.7248426691554
200701,6888.239319056057
200702,878.7114122782606
200703,7510.158275889706
200704,778.3154880359526
200705,1194.7480420746494
200706,4134.277840435773
200707,2236.447163668308
200708,720.7184865267617
200709,2213.250083593107
200710,668.4195280044139
200711,5668.394823654269
200712,12458.489199928843
200713,11092.784439838759
200714,1359.5605872684337
200715,35343.741353647194
200716,1687.1529383242423
200717,1497.5917439243021
200718,5242.350755375749
200719,3581.043328965562
200720,2780.7160457004225
200721,1886.9252995785578
200722,2419.550378550422
200723,4193.9861516508945
200724,811.852237474538
200725,2026.8444418296272
200726,307.5148566015652
200727,342.2362895561142
200728,4093.245189968349
200729,3893.7960083258645
200730,1546.036634451052
200731,4868.406732391513
200732,851.4495009602975
200733,6636.105312148535
200734,2073.9738816223194
200735,1036.613487977072
200736,16032.908633157147
200737,8039.885861304133
200738,1741.3324238927612
200739,509.62199761193654
200740,7182.238597179572
200741,2600.6410245616266
200742,7000.101954774571
200743,7505.004496862981
200744,2472.7662011108664
200745,4148.474598293999
200746,1255.5107106449689
200747,1333.4712974040533
200748,40573.0694548128
200749,811.6169152924003
200750,14076.396272447773
200751,5974.478086699888
200752,3050.7792236920686
200753,3807.2734298077653
200754,2937.640475850081
200755,3007.687850781346
200756,4339.40807208619
200757,3543.649989394163
200758,2279.8026639476084
200759,905.5867203419451
200760,17078.135830457013
200761,3243.0145763035953
200762,2271.8965628408787
200763,2644.044723012302
200764,783.6695934916401
200765,13714.553374351242
200766,1145.3741389335808
200767,1125.3007724916588
200768,879.8368095656481
200769,13844.663323783514
200770,347.13129968242066
200771,4258.8003971732
200772,3142.8540452041734
200773,4831.477131037405
200774,12884.48687431058
200775,3020.616628780199
200776,2876.8133413615765
200777,3807.6669463600256
200778,1950.4834547820326
200779,4207.213481060236
200780,877.722794702242
200781,4778.884642595493
200782,711.6761139366172
200783,43507.00421754519
200784,1227.6951788034419
200785,1766.8329093401146
200786,5125.196722204241
200787,3801.393964906405
200788,9346.033191561517
200789,663.6241489544619
200790,3361.6997596911206
200791,4513.832290673835
200792,3533.6504974045974
200793,3825.8213395336365
200794,16770.634310850557
200795,4076.153952411173
200796,211.62381824314997
200797,4129.353122908658
200798,5411.924769770175
200799,21756.577955038778
200800,1875.6057897378907
200801,492.60337019556675
200802,218.7374421065465
200803,2271.415327451716
200804,3970.544109735297
200805,8706.634554790438
200806,5582.9096763922435
200807,596.5462213453578
200808,3146.7355481586237
200809,2772.67163442215
200810,2945.0624032694295
200811,812.4277698905119
200812,4264.381751039337
200813,19837.49323303523
200814,1117.2189637952592
200815,1348.331314203836
200816,11327.930593564819
200817,486.3066730542527
200818,6294.602477393615
200819,6393.41492949384
200820,889.6394367793785
200821,4087.8289510640902
200822,7184.487163271633
200823,3566.9271544606154
200824,684.6838318559109
200825,12281.065757464301
200826,2594.533096271355
200827,2316.2313246994545
200828,10526.204184016111
200829,11786.752314584279
200830,7356.973689029298
200831,3954.416862135743
200832,6877.522769708284
200833,1102.5317360863344
200834,1574.2790907653207
200835,1558.7810570367278
200836,1931.5405004763447
200837,3633.488612263389
200838,1428.293489597044
200839,5443.262861580609
200840,3875.629814047741
200841,7532.52759961638
200842,3176.701209630174
200843,3572.998366361118
200844,8050.4893616089485
200845,629.6701582291121
200846,5753.22195885789
200847,4608.916096637184
200848,929.068956414405
200849,13081.543965618033
200850,1091.2546616713541
200851,9207.983586256441
200852,1527.989371619986
200853,6469.523174954543
200854,13474.049399858724
200855,3256.5567860718415
200856,3669.4798546907873
200857,1069.2984047892562
200858,18217.180826005268
200859,2082.761985014358
200860,7442.959293661122
200861,1656.6112226776352
200862,12242.557115088906
200863,2810.174922532675
200864,859.3185345109257
200865,27219.124700115004
200866,8466.438709880515
200867,4935.662562189541
200868,2569.812807084161
200869,739.9388562805617
200870,13201.225373809179
200871,2019.1268021946807
200872,8685.244246750059
200873,803.4067942214809
200874,1311.2848811460517
200875,3293.3510934579863
200876,5573.945727599263
200877,3175.6607098669174
200878,8559.787745107727
200879,502.87544142942437
200880,296.1719802923179
200881,428.8224138319962
200882,8436.968305637445
200883,7254.339980441811
200884,1483.0948602281387
200885,2313.646897798948
200886,7650.874133158373
200887,1347.2434877252958
200888,1150.1401028760433
200889,2417.385131747393
200890,1569.5552669881686
200891,916.2202487812043
200892,5945.468207614712
200893,1509.312652690579
200894,895.1494869433868
200895,6320.894066879859
200896,3381.347728520666
200897,1809.786600097399
200898,12692.187896057467
200899,4369.905968641545
200900,6382.348070487844
200901,2436.447182967868
200902,17438.776851134702
200903,377.63403432838413
200904,1082.2530988298233
200905,2012.6453099472349
200906,8909.617319132049
200907,1299.1164519387646
200908,649.4314602333702
200909,214.1619027205325
200910,1638.793153562443
200911,825.793026399155
200912,4149.395656956598
200913,4739.695655210382
200914,4780.674138717464
200915,3190.514097643996
200916,1712.3292096113566
200917,15072.275193648991
200918,840.1342220361353
200919,3651.438998416456
200920,1259.8356220778605
200921,5690.114413222183
200922,645.1430489740205
200923,14761.380557304028
200924,1142.5974215269373
200925,8808.248753114718
200926,687.0385109501661
200927,304.455847228063
200928,5068.956707083946
200929,830.0209784196719
200930,13428.793886989868
200931,2037.7296303315109
200932,1040.5191178035925
200933,17667.5835969329
200934,7182.659870893202
200935,2229.054970654097
200936,5773.706721276774
200937,29946.7713991695
200938,11069.354337927045
200939,3559.5186438271858
200940,2845.3795370614794
200941,384.8101261120404
200942,947.2073961514185
200943,2112.5028603086216
200944,18872.449100338337
200945,1751.4215536349711
200946,1227.184218589808
200947,841.000527293046
200948,8284.357901574209
200949,16712.857721377102
200950,5296.624636083724
200951,7486.363389312825
200952,12730.908280239859
200953,2004.3458419168994
200954,1275.7115772625457
200955,19877.773258215973
200956,4941.074361067399
200957,3030.427163083811
200958,1408.7470104097254
200959,1132.6549545432356
200960,3552.468042876019
200961,5105.561891014616
200962,8493.865839633698
200963,1021.0662128806422
200964,2328.125066642173
200965,5919.787985606323
200966,2043.1316686125108
200967,4414.2482553675
200968,3909.5400420326687
200969,3595.895686624935
200970,12667.289605132399
200971,1334.7331069850773
200972,4255.917022537876
200973,10680.224330024406
200974,16028.908294082743
200975,3233.1683156283257
200976,32256.512388681203
200977,12353.96062264932
200978,2314.354160287277
200979,529.9753728073462
200980,9850.061486312581
200981,1664.1739947259846
200982,6112.64729787603
200983,1151.2739827980974
200984,386.1813873633998
200985,25536.392319202936
200986,13852.642253687094
200987,1114.995168694799
200988,347.8359179265827
200989,1331.9382901454692
200990,512.4345774588991
200991,1262.2935197342701
200992,2795.201020577906
200993,214.33698445340627
200994,2834.2378426301907
200995,1681.7200021372055
200996,6810.439996403869
200997,44.93907245299697
200998,1418.4413988847125
200999,9476.406333523233
201000,4683.761614185511
201001,8224.857108704664
201002,18279.473354978505
201003,14562.215133891132
201004,485.43047718376897
201005,727.8041424161062
201006,5062.358850260328
201007,1538.9354143468088
201008,6085.951036066068
201009,2697.0014463982743
201010,9297.937495534039
201011,12985.333878806825
201012,3516.898509219188
201013,11695.448576395747
201014,2900.644129453306
201015,5595.095336495992
201016,1522.0838538473101
201017,2826.61226084778
201018,2480.2476878470547
201019,12373.385816215907
201020,7834.3375722370365
201021,1846.1649686165433
201022,7353.944490878662
201023,30755.51234386881
201024,6277.253564172616
201025,2673.194273483607
201026,5859.483339246869
201027,3917.278983813944
201028,3635.38681954679
201029,1673.5831239481895
201030,6397.583383262518
201031,15865.667522928976
201032,701.109838884556
201033,9110.736772073336
201034,326.27145492192886
201035,5269.777804295589
201036,1250.678382730115
201037,1766.3609205264486
201038,1381.5463044362693
201039,4497.616557495172
201040,1561.3485991925536
201041,377.67240929118157
201042,3434.1405143672723
201043,944.5288896555743
201044,6842.211961881273
201045,3939.926588802626
201046,2168.7114641261837
201047,816.3015373283346
201048,7981.696177819239
201049,618.7160326371372
201050,6563.3548300951525
201051,1271.7682820418408
201052,4274.423763861839
201053,707.4521732963575
201054,2981.5904900890564
201055,3997.5255139320266
201056,3041.056334148352
201057,1921.3737596253657
201058,8637.158148794033
201059,9910.207086624547
201060,650.5794865671842
201061,11024.103501494379
201062,2835.058409292762
201063,24656.40433360641
201064,1966.705547811515
201065,1039.3697194735369
201066,1144.7578883192455
201067,15978.797559667406
201068,12741.635962343345
201069,2531.446914959371
201070,23841.097446558408
201071,560.4551058932816
201072,2483.077347259846
201073,2285.4529170312317
201074,23492.127365567067
201075,3585.714577582502
201076,1596.6334810087562
201077,7166.297875270823
201078,1838.3532235047253
201079,9487.208590055145
201080,2927.214394954272
201081,17938.783540685916
201082,5360.317864146454
201083,1063.928827726301
201084,894.1965787297473
201085,1345.3437795052462
201086,15329.357495198317
201087,1589.8490851265562
201088,5725.791610382594
201089,6537.8548437059335
201090,7530.696447415957
201091,520.3660623953965
201092,6826.199940560407
201093,1502.736983569374
201094,6221.612134891757
201095,2152.150643446614
201096,2906.4600845713226
201097,379.7557482239589
201098,5115.655682728085
201099,506.42595976884553
201100,1781.3054679284562
201101,8499.067300074292
201102,2716.149129478043
201103,2825.023973919056
201104,2485.3390466692836
201105,5253.936271864215
201106,709.6516177998257
201107,1053.17576981221
201108,1937.060157663896
201109,6892.108530617419
201110,3292.670111059192
201111,4149.680115310299
201112,11626.147782668064
201113,6880.5722296697895
201114,4713.384720046641
201115,21868.568824981998
201116,850.9675703203571
201117,902.9438260274768
201118,1398.3775407629087
201119,4688.143512739019
201120,3272.1727456752437
201121,2669.573664088023
201122,8198.902563198355
201123,5699.286578009233
201124,11731.338821054607
201125,1152.454340077785
201126,340.2413308912535
201127,11014.039895490667
201128,7257.968206479132
201129,21540.394753266777
201130,3311.5322613884514
201131,2715.5916927463472
201132,4599.777826671835
201133,1409.8914000400137
201134,7311.405840383008
201135,2262.8630795020044
201136,5369.819978869582
201137,606.7859367461145
201138,461.92651528699804
201139,5399.877246894246
201140,11669.023249978058
201141,592.0780515985404
201142,1865.9133604390624
201143,7579.076933186441
201144,2509.696900981577
201145,8209.473516298718
201146,3495.5812345624786
201147,3371.868526729717
201148,1727.346094386073
201149,850.0964310752893
201150,3764.4948093296807
201151,11212.512464417538
201152,1341.2630862019907
201153,1704.344586922142
201154,6814.7309159480665
201155,3897.2813532545483
201156,1213.562406523896
201157,1008.8796497104232
201158,1311.4410336919361
201159,1669.3371223970278
201160,684.1356953337712
201161,2840.8124487701275
201162,773.8388388458884
201163,8487.722393384434
201164,1962.6379317459937
201165,1242.474150083205
201166,2873.396319284047
201167,1032.0647422102584
201168,879.1414641931711
201169,1702.0417557808737
201170,12833.593825498683
201171,7071.5806874394275
201172,13418.246267578299
201173,14967.02975996557
201174,461.27093107269985
201175,1224.9468864777389
201176,2018.774027118923
201177,1680.9997570538949
201178,4170.3667078631315
201179,916.0989930895032
201180,2233.5019655508067
201181,13653.486317883686
201182,658.8178392443082
201183,2933.330586830523
201184,2586.457149900263
201185,2532.6179334958138
201186,876.792408131497
201187,13635.587723373597
201188,4250.1782811440735
201189,29316.949095712003
201190,2391.755532796829
201191,10078.626099316769
201192,4153.9130872451615
201193,1151.655890822701
201194,449.2168434208952
201195,4144.046646798619
201196,7826.457332613035
201197,6807.508974821657
201198,5038.106663959927
201199,814.3093032323375
201200,5200.219496919364
201201,150.3933695033088
201202,20387.856052707095
201203,1204.0795806859467
201204,2989.5386202386444
201205,2093.279559859215
201206,2981.4813808570225
201207,3937.3998847593975
201208,9735.284664746769
201209,366.12835778799
201210,6431.178830565832
201211,208.26338011621462
201212,20895.177027729664
201213,6507.7880481042885
201214,22398.138982716177
201215,1360.758408872873
201216,1454.9737622686134
201217,-145.65493038379526
201218,1962.3600256119992
201219,617.4524954673163
201220,3225.415799055811
201221,3210.1942080894314
201222,3633.3691329140315
201223,9901.31845548665
201224,15224.775958768605
201225,4347.142252902182
201226,1072.4961665879498
201227,3418.4378561800254
201228,2047.67865191082
201229,12493.131860576323
201230,4038.6033275517575
201231,5322.559885435145
201232,17869.55953980337
201233,4996.62361085354
201234,29269.595254994
201235,20668.09337715233
201236,2847.12417176103
201237,14563.77937871761
201238,1140.2140571615307
201239,9911.308041190268
201240,1103.99352153789
201241,7724.489539128545
